C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_14_685.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_14_685.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_14_685.jpg, 0, 0.1324317, 0, 1.077384
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_14_788.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_14_788.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_14_788.jpg, 0, 0.4457583, 0, 1.416909
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_14_888.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_14_888.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_14_888.jpg, 0, 0.7482371, 0, 2.201638
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_14_998.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_14_998.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_14_998.jpg, 0, 1, 0, 3.51507
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_105.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_105.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_105.jpg, -0.2866455, 1, 0, 4.674574
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_217.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_217.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_217.jpg, -0.5658853, 1, 0, 6.007287
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_325.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_325.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_325.jpg, -0.2770828, 1, 0, 7.159063
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_428.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_428.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_428.jpg, 0, 1, 0, 8.281453
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_540.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_540.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_540.jpg, 0, 1, 0, 9.625303
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_640.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_640.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_640.jpg, 0, 1, 0, 10.7345
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_742.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_742.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_742.jpg, 0, 1, 0, 11.67115
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_853.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_853.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_853.jpg, 0, 1, 0, 13.16412
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_15_966.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_15_966.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_15_966.jpg, 0, 1, 0, 14.28969
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_071.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_071.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_071.jpg, 0, 1, 0, 15.51562
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_178.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_178.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_178.jpg, 0, 1, 0, 16.50447
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_281.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_281.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_281.jpg, 0, 1, 0, 17.59155
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_392.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_392.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_392.jpg, 0, 1, 0, 18.82138
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_497.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_497.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_497.jpg, 0, 1, 0, 19.83823
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_601.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_601.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_601.jpg, -0.1359699, 1, 0, 20.84257
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_704.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_704.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_704.jpg, -0.203454, 1, 0, 21.78519
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_812.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_812.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_812.jpg, 0, 1, 0, 22.96057
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_16_915.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_16_915.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_16_915.jpg, 0, 1, 0, 23.9377
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_022.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_022.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_022.jpg, 0, 1, 0, 24.90264
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_124.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_124.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_124.jpg, 0, 1, 0, 25.85926
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_227.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_227.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_227.jpg, 0, 1, 0, 26.8061
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_335.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_335.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_335.jpg, 0, 1, 0, 27.92977
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_439.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_439.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_439.jpg, 0, 1, 0, 28.85581
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_544.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_544.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_544.jpg, 0, 1, 0, 29.77254
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_648.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_648.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_648.jpg, 0, 1, 0, 30.19007
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_755.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_755.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_755.jpg, 0, 1, 0, 30.19001
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_862.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_862.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_862.jpg, 0, 1, 0, 30.19
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_17_966.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_17_966.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_17_966.jpg, 0, 1, 0, 30.19003
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_073.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_073.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_073.jpg, 0, 1, 0, 30.19003
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_183.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_183.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_183.jpg, 0.3296262, 1, 0, 30.16317
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_285.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_285.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_285.jpg, 0.02588071, 1, 0, 30.18988
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_387.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_387.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_387.jpg, 0, 1, 0, 30.18957
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_496.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_496.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_496.jpg, 0, 1, 0, 30.18989
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_606.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_606.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_606.jpg, 0, 1, 0, 30.18989
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_717.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_717.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_717.jpg, -0.3308373, 1, 0, 30.16372
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_817.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_817.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_817.jpg, -0.03074282, 1, 0, 30.18974
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_18_927.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_18_927.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_18_927.jpg, 0, 1, 0, 30.18962
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_026.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_026.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_026.jpg, 0, 1, 0, 30.18992
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_134.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_134.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_134.jpg, 0, 1, 0, 30.19
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_237.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_237.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_237.jpg, 0, 1, 0, 30.19002
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_345.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_345.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_345.jpg, 0, 1, 0, 30.19002
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_456.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_456.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_456.jpg, 0, 1, 0, 30.19003
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_557.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_557.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_557.jpg, 0.1683117, 1, 0, 30.18169
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_664.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_664.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_664.jpg, 0.3657294, 1, 0, 30.16274
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_767.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_767.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_767.jpg, 0.06079348, 1, 0, 30.19011
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_871.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_871.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_871.jpg, -0.0440277, 1, 0, 30.18802
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_19_971.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_19_971.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_19_971.jpg, -0.3440943, 1, 0, 30.15993
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_076.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_076.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_076.jpg, -0.03101879, 1, 0, 30.18945
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_185.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_185.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_185.jpg, 0, 1, 0, 30.18943
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_292.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_292.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_292.jpg, 0, 1, 0, 30.18991
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_393.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_393.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_393.jpg, 0, 1, 0, 30.18997
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_500.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_500.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_500.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_602.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_602.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_602.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_705.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_705.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_705.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_814.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_814.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_814.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_20_924.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_20_924.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_20_924.jpg, 0, 1, 0, 30.18997
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_035.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_035.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_035.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_138.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_138.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_138.jpg, 0, 1, 0, 30.18995
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_247.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_247.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_247.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_360.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_360.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_360.jpg, 0, 1, 0, 30.18997
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_470.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_470.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_470.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_582.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_582.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_582.jpg, 0, 1, 0, 30.18999
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_696.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_696.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_696.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_797.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_797.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_797.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_21_912.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_21_912.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_21_912.jpg, 0, 1, 0, 30.18999
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_014.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_014.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_014.jpg, 0, 1, 0, 30.18997
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_120.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_120.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_120.jpg, 0, 1, 0, 30.18999
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_233.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_233.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_233.jpg, 0, 1, 0, 30.18995
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_348.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_348.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_348.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_460.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_460.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_460.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_562.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_562.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_562.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_664.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_664.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_664.jpg, 0, 1, 0, 30.18997
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_766.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_766.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_766.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_868.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_868.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_868.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_22_979.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_22_979.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_22_979.jpg, 0, 1, 0, 30.18999
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_081.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_081.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_081.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_186.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_186.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_186.jpg, 0, 1, 0, 30.18996
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_290.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_290.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_290.jpg, 0, 1, 0, 30.18998
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_395.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_395.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_395.jpg, -0.0958236, 1, 0, 30.18762
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_499.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_499.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_499.jpg, -0.3156468, 1, 0, 30.06786
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_612.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_612.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_612.jpg, 0, 1, 0, 30.29544
C:\Users\송지수\Desktop\Data\IMG\center_2020_03_14_20_22_23_725.jpg, C:\Users\송지수\Desktop\Data\IMG\left_2020_03_14_20_22_23_725.jpg, C:\Users\송지수\Desktop\Data\IMG\right_2020_03_14_20_22_23_725.jpg, 0, 1, 0, 30.34633
